"업체(시설)명","인허가번호","업종코드","업종명","지도점검일자","점검기관","점검기관명","지도점검구분","처분대상여부","점검사항","점검결과","소재지도로명주소","소재지주소"
"현대우자동차공업사","323000021200700002","21","","20120917","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 관련 현장점검","","","서울특별시 송파구 문정동 89-9번지 "
"문정카독크","323000021200400050","21","대기배출업소관리","20120917","3230000","서울특별시 송파구","정기","N","배출시설 및 방지시설 적정여부","","","서울특별시 송파구 문정동 112-7번지 "
"송일자동차공업(주)","323000021200600007","21","","20120917","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 관련 현장점검","","","서울특별시 송파구 문정동 89-12번지 "
"(주)정민자동차공업사","323000021200500001","21","","20120917","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 관련 현장점검","","","서울특별시 송파구 마천동 26-9번지 "
"송도자동차공업사","323000021200600011","21","","20120914","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 잠실동 178번지 "
"명진카독크","323000021200400008","21","","20120914","3230000","서울특별시 송파구","정기","","배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 156-2번지 "
"대림자동차공업사","323000021200400007","21","","20120914","3230000","서울특별시 송파구","정기","","대기배출시설 및 방지시설 적정 운영여부","","","서울특별시 송파구 가락동 156-5번지 "
"대신자동차공업사","323000021200400010","21","","20120914","3230000","서울특별시 송파구","정기","","방지시설 적정설치 및 운영여부","","","서울특별시 송파구 가락동 46-15번지 "
"(주)르노삼성자동차송파잠실정비사업소","323000021200600010","21","","20120914","3230000","서울특별시 송파구","정기","N","방지시설 적정설치 및 운영여부등","","","서울특별시 송파구 방이동 41-2번지 "
"(주)방이현대공업사","323000021200500013","21","","20120914","3230000","서울특별시 송파구","정기","N","대기환경보전법 법규 준수여부 및 대기오염도 검사의뢰 기술지도","","","서울특별시 송파구 방이동 37번지 "
"(주)우주카독크","323000021200300011","21","","20120912","3230000","서울특별시 송파구","수시","N","대기환경보전법 법규 준수여부 및 대기오염도 검사의뢰 기술지도","","서울특별시 송파구 동남로24길 17 (오금동)","서울특별시 송파구 오금동 155-10번지 "
"삼광교통(주)","323000021200900002","21","대기배출업소관리","20120912","3230000","서울특별시 송파구","수시","N","대기배출시설 및 방지시설 정상운영 여부","","","서울특별시 송파구 장지동 863-4번지 "
"(주)리클린","323000021200900001","21","","20120903","3230000","서울특별시 송파구","수시","","대기배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 160-9번지 동진빌딩 402호 "
"뚝방길자동차공업사","323000022199300086","22","폐수배출업소관리","20120814","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 삼전동 69-11번지 "
"잠실카세차장","323000022199200061","22","폐수배출업소관리","20120814","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 잠실동 340-2번지 "
"예일세차장","323000022201000010","22","폐수배출업소관리","20120814","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 잠실동 341-10번지 "
"승리상운(주)","323000022199400160","22","폐수배출업소관리","20120807","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","서울특별시 송파구 백제고분로28길 38 (삼전동)","서울특별시 송파구 삼전동 53-6번지 "
"양지상운(주)","323000022200800004","22","폐수배출업소관리","20120807","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 장지동 863-3번지 "
"흥덕기업(주)","323000022200800002","22","폐수배출업소관리","20120807","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 장지동 863번지 "
"승일운수(주)","323000022200800003","22","폐수배출업소관리","20120807","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 장지동 863번지 "
"삼광교통(주)","323000022200800001","22","폐수배출업소관리","20120807","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 장지동 863-4번지 "
"한석교통(주)","323000022201000007","22","폐수배출업소관리","20120807","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 장지동 863-5번지 "
"유림운수(주)","323000022199800409","22","폐수배출업소관리","20120807","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 삼전동 38-2번지 "
"창운기업(주)","323000022199500159","22","폐수배출업소관리","20120806","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 방이동 160-6번지 "
"합덕산업(주)","323000022201000012","22","폐수배출업소관리","20120806","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 풍납동 227-3번지 "
"(주)대안운수","323000022199500156","22","폐수배출업소관리","20120806","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","서울특별시 송파구 가락로40길 15-21 (방이동)","서울특별시 송파구 방이동 162-6번지 "
"삼성육운(주)","323000022199500155","22","폐수배출업소관리","20120806","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 방이동 108-4번지 "
"대영운수(주)","323000022199600200","22","폐수배출업소관리","20120806","3230000","서울특별시 송파구","수시","N","폐수 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 가락동 168번지 "
"대길카독크","323000021200500017","21","대기배출업소관리","20120801","3230000","서울특별시 송파구","정기","Y","대기환경보전법 의거 적정운영 여부","","","서울특별시 송파구 방이동 212-2번지 "
"한국지역난방공사 강남지사","323000021200800005","21","대기배출업소관리","20120731","3230000","서울특별시 송파구","수시","N","대기배출시설 및 방지시설 적정여부 등 부품점검 교체수리 확인","","","서울특별시 송파구 장지동 730-1번지 "
"대지운수(주)","323000022200500750","22","폐수배출업소관리","20120720","3230000","서울특별시 송파구","수시","N","장마철대비 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 풍납동 302-2번지 "
"바람드리성 셀프세차장","323000022200200683","22","폐수배출업소관리","20120720","3230000","서울특별시 송파구","수시","N","장마철대비 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 풍납동 306-70번지 "
"협신석유(주)직영 진양주유소","323000022200500745","22","폐수배출업소관리","20120720","3230000","서울특별시 송파구","수시","N","장마철대비 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 풍납동 401-6번지 "
"완불주유소","323000022199900520","22","폐수배출업소관리","20120720","3230000","서울특별시 송파구","수시","N","장마철대비 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 장지동 608-5번지 "
"명신운수(주)","323000022199400151","22","폐수배출업소관리","20120716","3230000","서울특별시 송파구","수시","N","장마철대비 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 마천동 324번지 "
"동아상운(주)","323000022199400150","22","폐수배출업소관리","20120716","3230000","서울특별시 송파구","수시","N","장마철대비 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 마천동 8-2번지 "
"덕왕기업(주)","323000022199500158","22","폐수배출업소관리","20120716","3230000","서울특별시 송파구","수시","N","장마철대비 배출시설 및 방지시설 정상가동 여부","","","서울특별시 송파구 마천동 194-1번지 "
